Year,State,District,Yield_kg_per_hectare,lat,lon,mean_ndvi,total_rainfall_mm
2023,Manipur,Thoubal,4125.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Manipur,Ukhrul,1555.5555555555557,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Manipur,Ukhrul,1555.5555555555557,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Meghalaya,East Garo Hills,1714.2857142857142,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Meghalaya,East Garo Hills,1714.2857142857142,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Meghalaya,East Jaintia Hills,2250.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Meghalaya,East Jaintia Hills,2250.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Meghalaya,East Khasi Hills,1666.6666666666667,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Meghalaya,East Khasi Hills,1666.6666666666667,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Meghalaya,North Garo Hills,2500.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Meghalaya,North Garo Hills,2500.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Meghalaya,Ri Bhoi,3000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Meghalaya,Ri Bhoi,3000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Meghalaya,South Garo Hills,2000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Meghalaya,South Garo Hills,2166.666666666667,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Meghalaya,South West Garo Hills,2500.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Meghalaya,South West Garo Hills,4600.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Meghalaya,South West Garo Hills,3058.8235294117644,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Meghalaya,South West Khasi Hills,1500.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Meghalaya,South West Khasi Hills,1500.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Meghalaya,West Garo Hills,2200.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Meghalaya,West Garo Hills,4857.142857142857,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Meghalaya,West Garo Hills,2888.8888888888887,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Meghalaya,West Jaintia Hills,1750.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Meghalaya,West Jaintia Hills,1750.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Meghalaya,West Khasi Hills,1666.6666666666667,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Meghalaya,West Khasi Hills,1666.6666666666667,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Mizoram,Aizawl,1500.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Mizoram,Aizawl,1500.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Mizoram,Champhai,2500.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Mizoram,Champhai,2500.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Mizoram,Hnahthial,1000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Mizoram,Hnahthial,1000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Mizoram,Khawzawl,1000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Mizoram,Khawzawl,1000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Mizoram,Kolasib,2000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Mizoram,Kolasib,2000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Mizoram,Lawngtlai,1600.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Mizoram,Lawngtlai,1600.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Mizoram,Lunglei,1500.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Mizoram,Lunglei,inf,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Mizoram,Lunglei,1500.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Mizoram,Mamit,1250.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Mizoram,Mamit,1250.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Mizoram,Saiha,2000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Mizoram,Saiha,2000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Mizoram,Saitual,1500.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Mizoram,Saitual,1500.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Mizoram,Serchhip,2000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Mizoram,Serchhip,2000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Nagaland,Chumoukedima,2000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Nagaland,Chumoukedima,inf,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Nagaland,Chumoukedima,1944.4444444444448,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Nagaland,Dimapur,2000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Nagaland,Dimapur,2000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Nagaland,Kiphire,1666.6666666666667,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Nagaland,Kiphire,1666.6666666666667,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Nagaland,Kohima,1666.6666666666667,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Nagaland,Kohima,1666.6666666666667,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Nagaland,Longleng,1750.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Nagaland,Longleng,1750.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Nagaland,Mokokchung,1666.6666666666667,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Nagaland,Mokokchung,1666.6666666666667,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Nagaland,Mon,1695.6521739130435,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Nagaland,Mon,1000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Nagaland,Mon,1666.6666666666667,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Nagaland,Niuland,2000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Nagaland,Niuland,1000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Nagaland,Niuland,1947.3684210526317,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Nagaland,Noklak,1666.6666666666667,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Nagaland,Noklak,1666.6666666666667,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Nagaland,Peren,1800.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Nagaland,Peren,inf,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Nagaland,Peren,1800.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Nagaland,Phek,1611.111111111111,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Nagaland,Phek,1611.111111111111,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Nagaland,Shamator,1800.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Nagaland,Shamator,1800.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Nagaland,Tseminyu,1800.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Nagaland,Tseminyu,1800.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Nagaland,Tuensang,1600.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Nagaland,Tuensang,1600.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Nagaland,Wokha,1700.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Nagaland,Wokha,1700.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Nagaland,Zunheboto,1666.6666666666667,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Nagaland,Zunheboto,1666.6666666666667,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Odisha,Anugul,2333.333333333333,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Odisha,Anugul,2314.0495867768595,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Odisha,Balangir,1811.4285714285716,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Odisha,Balangir,1751.3812154696132,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Odisha,Baleshwar,1972.067039106145,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Odisha,Baleshwar,1541.4847161572052,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Odisha,Bargarh,2317.269076305221,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Odisha,Bargarh,1662.8242074927953,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Odisha,Bhadrak,1861.111111111111,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Odisha,Bhadrak,1835.6164383561645,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Odisha,Boudh,2322.5806451612902,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Odisha,Boudh,2181.818181818181,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Odisha,Cuttack,2179.245283018868,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Odisha,Cuttack,2138.8888888888887,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Odisha,Deogarh,2105.2631578947367,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Odisha,Deogarh,2051.2820512820517,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Odisha,Dhenkanal,2483.14606741573,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Odisha,Dhenkanal,2455.555555555556,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Odisha,Gajapati,1450.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Odisha,Gajapati,1414.6341463414635,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Odisha,Ganjam,1792.3875432525952,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Odisha,Ganjam,1792.3875432525952,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Odisha,Jagatsinghapur,2088.6075949367087,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Odisha,Jagatsinghapur,2062.5,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Odisha,Jajapur,1595.4198473282445,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Odisha,Jajapur,1548.148148148148,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Odisha,Jharsuguda,2142.857142857143,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Odisha,Jharsuguda,2027.027027027027,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Odisha,Kalahandi,2119.1709844559587,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Odisha,Kalahandi,1616.6007905138342,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Odisha,Kandhamal,1388.888888888889,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Odisha,Kandhamal,1351.3513513513517,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Odisha,Kendrapara,1719.00826446281,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Odisha,Kendrapara,1704.9180327868853,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Odisha,Kendujhar,2303.2258064516127,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Odisha,Kendujhar,2288.4615384615386,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Odisha,Khordha,1686.046511627907,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Odisha,Khordha,1593.4065934065934,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Odisha,Koraput,2274.5098039215686,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Odisha,Koraput,1784.6153846153843,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Odisha,Malkangiri,1655.4621848739496,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Odisha,Malkangiri,1641.6666666666667,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Odisha,Mayurbhanj,1791.2457912457912,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Odisha,Mayurbhanj,1767.4418604651164,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Odisha,Nabarangpur,2031.746031746032,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Odisha,Nabarangpur,2015.748031496063,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Odisha,Nayagarh,1696.629213483146,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Odisha,Nayagarh,1696.629213483146,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Odisha,Nuapada,1609.5238095238094,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Odisha,Nuapada,1469.5652173913045,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Odisha,Puri,2082.3529411764707,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Odisha,Puri,1487.3949579831933,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Odisha,Rayagada,2127.272727272727,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Odisha,Rayagada,2127.272727272727,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Odisha,Sambalpur,2302.7522935779816,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Odisha,Sambalpur,2057.377049180328,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Odisha,Sonepur,2476.190476190476,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Odisha,Sonepur,1805.555555555556,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Odisha,Sundargarh,1511.111111111111,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Odisha,Sundargarh,1494.5054945054944,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Puducherry,Karaikal,2000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Puducherry,Karaikal,3000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Puducherry,Karaikal,2800.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Puducherry,Pondicherry,3666.666666666667,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Puducherry,Pondicherry,3333.333333333333,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Puducherry,Pondicherry,3200.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Puducherry,Pondicherry,3357.142857142857,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Puducherry,Yanam,inf,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Punjab,Amritsar,3198.895027624309,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Punjab,Amritsar,3198.895027624309,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Punjab,Barnala,5304.347826086957,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Punjab,Barnala,5304.347826086957,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Punjab,Bathinda,4745.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Punjab,Bathinda,4745.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Punjab,Faridkot,4615.384615384615,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Punjab,Faridkot,4615.384615384615,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Punjab,Fatehgarh Sahib,4804.597701149425,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Punjab,Fatehgarh Sahib,4804.597701149425,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Punjab,Fazilka,3284.4827586206898,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Punjab,Fazilka,3284.4827586206898,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Punjab,Ferozepur,4561.497326203208,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Punjab,Ferozepur,4561.497326203208,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Punjab,Gurdaspur,4005.747126436782,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Punjab,Gurdaspur,4005.747126436782,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Punjab,Hoshiarpur,3974.683544303797,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Punjab,Hoshiarpur,3974.683544303797,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Punjab,Jalandhar,4482.758620689655,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Punjab,Jalandhar,4482.758620689655,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Punjab,Kapurthala,4638.6554621848745,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Punjab,Kapurthala,4638.6554621848745,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Punjab,Ludhiana,5073.359073359074,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Punjab,Ludhiana,5073.359073359074,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Punjab,Malerkotla,5622.641509433962,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Punjab,Malerkotla,5622.641509433962,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Punjab,Mansa,4597.014925373134,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Punjab,Mansa,4597.014925373134,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Punjab,Moga,5169.398907103825,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Punjab,Moga,5169.398907103825,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Punjab,Pathankot,3966.666666666667,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Punjab,Pathankot,3966.666666666667,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Punjab,Patiala,4504.273504273505,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Punjab,Patiala,4504.273504273505,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Punjab,Rupnagar,4121.951219512195,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Punjab,Rupnagar,4121.951219512195,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Punjab,S.A.S Nagar,3970.5882352941176,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Punjab,S.A.S Nagar,3970.5882352941176,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Punjab,Sangrur,5167.364016736401,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Punjab,Sangrur,5167.364016736401,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Punjab,Shahid Bhagat Singh Nagar,4634.920634920635,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Punjab,Shahid Bhagat Singh Nagar,4634.920634920635,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Punjab,Sri Muktsar Sahib,4063.829787234042,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Punjab,Sri Muktsar Sahib,4063.829787234042,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Punjab,Tarn Taran,4245.714285714285,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Punjab,Tarn Taran,4245.714285714285,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Rajasthan,Banswara,1000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Rajasthan,Banswara,1000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Rajasthan,Baran,2794.1176470588234,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Rajasthan,Baran,2794.1176470588234,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Rajasthan,Bharatpur,2000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Rajasthan,Bharatpur,2000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Rajasthan,Bhilwara,1000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Rajasthan,Bhilwara,1000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Rajasthan,Bundi,3155.555555555556,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Rajasthan,Bundi,3155.555555555556,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Rajasthan,Chittorgarh,2000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Rajasthan,Chittorgarh,2000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Rajasthan,Dungarpur,909.0909090909092,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Rajasthan,Dungarpur,909.0909090909092,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Rajasthan,Ganganagar,3285.7142857142853,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Rajasthan,Ganganagar,3285.7142857142853,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Rajasthan,Hanumangarh,3750.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Rajasthan,Hanumangarh,3750.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Rajasthan,Jhalawar,2111.1111111111118,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Rajasthan,Jhalawar,2111.1111111111118,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Rajasthan,Karauli,1000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Rajasthan,Karauli,1000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Rajasthan,Kota,3000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Rajasthan,Kota,3000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Rajasthan,Sawai Madhopur,2600.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Rajasthan,Sawai Madhopur,2600.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Rajasthan,Udaipur,666.6666666666667,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Rajasthan,Udaipur,666.6666666666667,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Sikkim,East District,1500.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Sikkim,East District,1500.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Sikkim,North District,1000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Sikkim,North District,1000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Sikkim,Pakyong,1500.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Sikkim,Pakyong,1500.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Sikkim,Soreng,1000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Sikkim,Soreng,1000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Sikkim,South District,1000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Sikkim,South District,1000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Tamil Nadu,Ariyalur,2375.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Tamil Nadu,Ariyalur,4000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Tamil Nadu,Ariyalur,3458.333333333333,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Tamil Nadu,Chengalpattu,3578.9473684210525,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Tamil Nadu,Chengalpattu,3866.666666666667,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Tamil Nadu,Chengalpattu,3789.4736842105262,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Tamil Nadu,Chengalpattu,3754.716981132076,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Tamil Nadu,Coimbatore,inf,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Tamil Nadu,Coimbatore,inf,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Tamil Nadu,Cuddalore,3283.333333333333,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Tamil Nadu,Cuddalore,3258.823529411765,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Tamil Nadu,Cuddalore,4142.857142857142,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Tamil Nadu,Cuddalore,3309.2105263157896,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Tamil Nadu,Dharmapuri,2500.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Tamil Nadu,Dharmapuri,4312.5,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Tamil Nadu,Dharmapuri,5000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Tamil Nadu,Dharmapuri,4200.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Tamil Nadu,Dindigul,2666.666666666667,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Tamil Nadu,Dindigul,4400.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Tamil Nadu,Dindigul,3250.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Tamil Nadu,Dindigul,3583.333333333333,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Tamil Nadu,Erode,3142.8571428571427,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Tamil Nadu,Erode,4214.285714285714,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Tamil Nadu,Erode,3666.666666666667,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Tamil Nadu,Erode,3791.666666666667,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Tamil Nadu,Kallakurichi,3133.333333333333,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Tamil Nadu,Kallakurichi,4000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Tamil Nadu,Kallakurichi,3750.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Tamil Nadu,Kallakurichi,3732.142857142857,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Tamil Nadu,Kanchipuram,3277.777777777778,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Tamil Nadu,Kanchipuram,3461.538461538461,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Tamil Nadu,Kanchipuram,4684.210526315789,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Tamil Nadu,Kanchipuram,3938.775510204082,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Tamil Nadu,Kanniyakumari,3333.333333333333,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Tamil Nadu,Kanniyakumari,4200.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Tamil Nadu,Kanniyakumari,3642.857142857143,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Tamil Nadu,Karur,3714.2857142857138,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Tamil Nadu,Karur,inf,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Tamil Nadu,Karur,3375.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Tamil Nadu,Krishnagiri,3500.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Tamil Nadu,Krishnagiri,4428.571428571428,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Tamil Nadu,Krishnagiri,4333.333333333334,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Tamil Nadu,Krishnagiri,4333.333333333333,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Tamil Nadu,Madurai,3500.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Tamil Nadu,Madurai,4000.0,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Tamil Nadu,Madurai,3615.3846153846152,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Tamil Nadu,Madurai,3818.181818181818,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Tamil Nadu,Mayiladuthurai,2933.333333333333,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Tamil Nadu,Mayiladuthurai,2777.777777777778,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Tamil Nadu,Mayiladuthurai,2853.6585365853657,25.0,80.0,0.3534895548218531,2921.871868235457
2023,Tamil Nadu,Nagapattinam,2128.205128205128,25.0,80.0,0.3534895548218531,2921.871868235457
