Year,State,District,Yield_kg_per_hectare,mean_ndvi,total_rainfall_mm
2023,Chhattisgarh,Korba,1735.2941176470588,0.5279061341523589,5146.588733581468
2023,Chhattisgarh,Korba,1735.2941176470588,0.5279061341523589,5146.588733581468
2023,Chhattisgarh,Korea,1783.7837837837835,0.614409438527458,3779.6165592801335
2023,Chhattisgarh,Korea,1783.7837837837835,0.614409438527458,3779.6165592801335
2023,Chhattisgarh,Mahasamund,1938.5245901639344,0.5668003690565099,5603.875297649234
2023,Chhattisgarh,Mahasamund,1938.5245901639344,0.5668003690565099,5603.875297649234
2023,Chhattisgarh,Mungeli,2760.6837606837607,0.5438083080294298,5214.973228157269
2023,Chhattisgarh,Mungeli,2760.6837606837607,0.5438083080294298,5214.973228157269
2023,Chhattisgarh,Narayanpur,1350.0,0.6677511386684654,4325.169227205538
2023,Chhattisgarh,Narayanpur,1350.0,0.6677511386684654,4325.169227205538
2023,Chhattisgarh,Raigarh,2312.0567375886526,0.5485659255728292,5304.118928015466
2023,Chhattisgarh,Raigarh,2312.0567375886526,0.5485659255728292,5304.118928015466
2023,Chhattisgarh,Raipur,3393.333333333333,0.35609690775654296,5313.898944430257
2023,Chhattisgarh,Raipur,3393.333333333333,0.35609690775654296,5313.898944430257
2023,Chhattisgarh,Rajnandgaon,2623.456790123457,0.5016987076799254,5173.470018706602
2023,Chhattisgarh,Rajnandgaon,2623.456790123457,0.5016987076799254,5173.470018706602
2023,Chhattisgarh,Sakti,3361.111111111111,0.5779636757358623,5316.393219601875
2023,Chhattisgarh,Sakti,3361.111111111111,0.5779636757358623,5316.393219601875
2023,Chhattisgarh,Sarangarh Bilaigarh,3436.170212765958,0.48353550244582816,5545.548013522578
2023,Chhattisgarh,Sarangarh Bilaigarh,3436.170212765958,0.48353550244582816,5545.548013522578
2023,Chhattisgarh,Sukma,2037.037037037037,0.6557904666298112,4191.3683555013995
2023,Chhattisgarh,Sukma,2037.037037037037,0.6557904666298112,4191.3683555013995
2023,Chhattisgarh,Surajpur,1980.7692307692307,0.5214756814175583,3842.592866403916
2023,Chhattisgarh,Surajpur,1980.7692307692307,0.5214756814175583,3842.592866403916
2023,Chhattisgarh,Surguja,1911.764705882353,0.5924786702928825,4608.112877638199
2023,Chhattisgarh,Surguja,1911.764705882353,0.5924786702928825,4608.112877638199
2023,Goa,North Goa,3000.0,0.7125438188572101,8762.929778027068
2023,Goa,North Goa,3500.0,0.7125438188572101,8762.929778027068
2023,Goa,North Goa,3076.9230769230767,0.7125438188572101,8762.929778027068
2023,Goa,South Goa,2692.3076923076924,0.5548367243644642,9400.043882353164
2023,Goa,South Goa,2857.142857142857,0.5548367243644642,9400.043882353164
2023,Goa,South Goa,2750.0,0.5548367243644642,9400.043882353164
2023,Gujarat,Ahmadabad,2662.0689655172414,0.1869783853338336,2915.223572361703
2023,Gujarat,Ahmadabad,2800.0,0.1869783853338336,2915.223572361703
2023,Gujarat,Ahmadabad,2698.324022346369,0.1869783853338336,2915.223572361703
2023,Gujarat,Anand,2780.487804878049,0.4147864483182979,3573.275064874163
2023,Gujarat,Anand,3200.0,0.4147864483182979,3573.275064874163
2023,Gujarat,Anand,2819.548872180451,0.4147864483182979,3573.275064874163
2023,Gujarat,Bharuch,1700.0,0.3371973655748898,3157.0108540160977
2023,Gujarat,Bharuch,3000.0,0.3371973655748898,3157.0108540160977
2023,Gujarat,Bharuch,2125.0,0.3371973655748898,3157.0108540160977
2023,Gujarat,Dang,1935.483870967742,0.6188004725050116,4244.843502205494
2023,Gujarat,Dang,1935.483870967742,0.6188004725050116,4244.843502205494
2023,Gujarat,Gandhinagar,2333.333333333333,0.41586371973941527,2967.854705618877
2023,Gujarat,Gandhinagar,2333.333333333333,0.41586371973941527,2967.854705618877
2023,Gujarat,Kheda,2721.739130434783,0.5083794581037344,3387.603152316224
2023,Gujarat,Kheda,2857.142857142857,0.5083794581037344,3387.603152316224
2023,Gujarat,Kheda,2744.186046511628,0.5083794581037344,3387.603152316224
2023,Gujarat,Mahesana,2000.0,0.36828670526317014,3280.4104090241826
2023,Gujarat,Mahesana,2142.8571428571427,0.36828670526317014,3280.4104090241826
2023,Gujarat,Mahisagar,2268.292682926829,0.6065977494524183,3763.257536804676
2023,Gujarat,Mahisagar,2214.285714285714,0.6065977494524183,3763.257536804676
2023,Gujarat,Narmada,1000.0,0.6619422216562374,4051.501427820617
2023,Gujarat,Narmada,1000.0,0.6619422216562374,4051.501427820617
2023,Gujarat,Navsari,2844.4444444444443,0.4970068543325292,6280.4742773439375
2023,Gujarat,Navsari,3000.0,0.4970068543325292,6280.4742773439375
2023,Gujarat,Navsari,2823.529411764706,0.4970068543325292,6280.4742773439375
2023,Gujarat,Panch Mahals,1829.787234042553,0.5556943991021371,3874.9297883893933
2023,Gujarat,Panch Mahals,3000.0,0.5556943991021371,3874.9297883893933
2023,Gujarat,Panch Mahals,1862.745098039216,0.5556943991021371,3874.9297883893933
2023,Gujarat,Sabar Kantha,2999.9999999999995,0.4241135337394733,3577.1132872263593
2023,Gujarat,Sabar Kantha,2999.9999999999995,0.4241135337394733,3577.1132872263593
2023,Gujarat,Surat,2325.5813953488373,0.2063615456001792,4585.317495196473
2023,Gujarat,Surat,2466.666666666667,0.2063615456001792,4585.317495196473
2023,Gujarat,Surat,2379.3103448275865,0.2063615456001792,4585.317495196473
2023,Gujarat,Surendranagar,2500.0,0.4181869386921644,2057.7721278489807
2023,Gujarat,Surendranagar,inf,0.4181869386921644,2057.7721278489807
2023,Gujarat,Surendranagar,3000.0,0.4181869386921644,2057.7721278489807
2023,Gujarat,Tapi,2608.695652173913,0.5132943068364532,3759.455812256009
2023,Gujarat,Tapi,4000.0,0.5132943068364532,3759.455812256009
2023,Gujarat,Tapi,2628.571428571429,0.5132943068364532,3759.455812256009
2023,Gujarat,Vadodara,1970.5882352941176,0.27701002846204603,3386.8729679247913
2023,Gujarat,Vadodara,2200.0,0.27701002846204603,3386.8729679247913
2023,Gujarat,Vadodara,2000.0,0.27701002846204603,3386.8729679247913
2023,Gujarat,Valsad,2657.894736842105,0.6290200799130251,7429.321357132407
2023,Gujarat,Valsad,2000.0,0.6290200799130251,7429.321357132407
2023,Gujarat,Valsad,2697.368421052632,0.6290200799130251,7429.321357132407
2023,Haryana,Ambala,4265.957446808511,0.4296893005136385,4114.403110837002
2023,Haryana,Ambala,4265.957446808511,0.4296893005136385,4114.403110837002
2023,Haryana,Bhiwani,2857.142857142857,0.32326369988218157,2296.9293087912542
2023,Haryana,Bhiwani,2857.142857142857,0.32326369988218157,2296.9293087912542
2023,Haryana,Faridabad,2642.8571428571427,0.33027843596432027,2504.954407604068
2023,Haryana,Faridabad,2642.8571428571427,0.33027843596432027,2504.954407604068
2023,Haryana,Fatehabad,4223.880597014925,0.4864106309907294,1774.641077150083
2023,Haryana,Fatehabad,4223.880597014925,0.4864106309907294,1774.641077150083
2023,Haryana,Gurugram,2666.666666666667,0.3056219418177235,2201.0329457526113
2023,Haryana,Gurugram,2666.666666666667,0.3056219418177235,2201.0329457526113
2023,Haryana,Hisar,3152.3809523809523,0.39942736503518644,2171.2579770817474
2023,Haryana,Hisar,3152.3809523809523,0.39942736503518644,2171.2579770817474
2023,Haryana,Jhajjar,2763.6363636363635,0.38605454126198424,1909.5289371593326
2023,Haryana,Jhajjar,2763.6363636363635,0.38605454126198424,1909.5289371593326
2023,Haryana,Jind,4222.891566265061,0.449347935143661,2189.3587191965066
2023,Haryana,Jind,4222.891566265061,0.449347935143661,2189.3587191965066
2023,Haryana,Kaithal,4260.869565217391,0.4243873361106755,2556.6966043247894
2023,Haryana,Kaithal,4260.869565217391,0.4243873361106755,2556.6966043247894
2023,Haryana,Karnal,4253.012048192772,0.4464080621422631,3291.5133615306786
2023,Haryana,Karnal,4253.012048192772,0.4464080621422631,3291.5133615306786
2023,Haryana,Kurukshetra,4814.159292035399,0.3989338862373864,3682.6941393571747
2023,Haryana,Kurukshetra,4814.159292035399,0.3989338862373864,3682.6941393571747
2023,Haryana,Nuh,2272.7272727272725,0.3269889779328049,2030.9586567383187
2023,Haryana,Nuh,2272.7272727272725,0.3269889779328049,2030.9586567383187
2023,Haryana,Palwal,3055.555555555556,0.44887542728425867,2042.5510785701229
2023,Haryana,Palwal,3055.555555555556,0.44887542728425867,2042.5510785701229
2023,Haryana,Panchkula,4916.666666666667,0.4313466931567367,4607.622686969533
2023,Haryana,Panchkula,4916.666666666667,0.4313466931567367,4607.622686969533
2023,Haryana,Panipat,3397.260273972603,0.31698376042808746,2912.1499988518513
2023,Haryana,Panipat,3397.260273972603,0.31698376042808746,2912.1499988518513
2023,Haryana,Rewari,3500.0,0.281489336637354,1986.4081748289223
2023,Haryana,Rewari,3500.0,0.281489336637354,1986.4081748289223
2023,Haryana,Rohtak,3141.025641025641,0.3782256921068311,2114.394504102071
2023,Haryana,Rohtak,3141.025641025641,0.3782256921068311,2114.394504102071
2023,Haryana,Sirsa,3531.531531531531,0.5007033117360578,1859.1191069098081
2023,Haryana,Sirsa,3531.531531531531,0.5007033117360578,1859.1191069098081
2023,Haryana,Sonipat,2842.105263157895,0.3950897454620671,2358.2922324517194
2023,Haryana,Sonipat,2842.105263157895,0.3950897454620671,2358.2922324517194
2023,Haryana,Yamunanagar,4311.688311688312,0.3745797493046841,5245.6416477203375
2023,Haryana,Yamunanagar,4311.688311688312,0.3745797493046841,5245.6416477203375
2023,Himachal Pradesh,Bilaspur,1000.0,0.5660517409123663,5627.077809043959
2023,Himachal Pradesh,Bilaspur,1000.0,0.5660517409123663,5627.077809043959
2023,Himachal Pradesh,Chamba,1500.0,0.686374799782349,4702.527389662873
2023,Himachal Pradesh,Chamba,1500.0,0.686374799782349,4702.527389662873
2023,Himachal Pradesh,Hamirpur,2000.0,0.6488103351702776,6175.3807560191435
2023,Himachal Pradesh,Hamirpur,2000.0,0.6488103351702776,6175.3807560191435
2023,Himachal Pradesh,Kangra,2468.75,0.6517136630478689,9448.053882675544
2023,Himachal Pradesh,Kangra,2468.75,0.6517136630478689,9448.053882675544
2023,Himachal Pradesh,Mandi,2000.0,0.6893855780701703,6114.313030815124
2023,Himachal Pradesh,Mandi,2000.0,0.6893855780701703,6114.313030815124
2023,Himachal Pradesh,Sirmaur,2625.0,0.6197960339951267,6588.907894971323
2023,Himachal Pradesh,Sirmaur,2625.0,0.6197960339951267,6588.907894971323
2023,Himachal Pradesh,Solan,5200.0,0.662150644918501,6086.724283076268
2023,Himachal Pradesh,Solan,5200.0,0.662150644918501,6086.724283076268
2023,Himachal Pradesh,Una,2000.0,0.6367798742661585,5488.654122655532
2023,Himachal Pradesh,Una,2000.0,0.6367798742661585,5488.654122655532
2023,Jammu And Kashmir,Anantnag,2958.333333333333,0.5257161729438192,1576.1292710164014
2023,Jammu And Kashmir,Anantnag,2958.333333333333,0.5257161729438192,1576.1292710164014
2023,Jammu And Kashmir,Bandipora,3000.0,0.561490572202559,848.5064948771515
2023,Jammu And Kashmir,Bandipora,3000.0,0.561490572202559,848.5064948771515
2023,Jammu And Kashmir,Baramulla,2650.0,0.574687963756042,1201.6596224775503
2023,Jammu And Kashmir,Baramulla,2650.0,0.574687963756042,1201.6596224775503
2023,Jammu And Kashmir,Budgam,2160.0,0.5465044671141293,1708.5739415664298
2023,Jammu And Kashmir,Budgam,2160.0,0.5465044671141293,1708.5739415664298
2023,Jammu And Kashmir,Doda,2000.0,0.5531046336794949,3184.993411190837
2023,Jammu And Kashmir,Doda,2000.0,0.5531046336794949,3184.993411190837
2023,Jammu And Kashmir,Ganderbal,3142.8571428571427,0.3571364374056656,1439.9966391250198
2023,Jammu And Kashmir,Ganderbal,3142.8571428571427,0.3571364374056656,1439.9966391250198
2023,Jammu And Kashmir,Jammu,3037.037037037037,0.36892746175626534,5398.665576250413
2023,Jammu And Kashmir,Jammu,3037.037037037037,0.36892746175626534,5398.665576250413
2023,Jammu And Kashmir,Kathua,2088.235294117647,0.475826009620071,6471.726198910732
2023,Jammu And Kashmir,Kathua,2088.235294117647,0.475826009620071,6471.726198910732
2023,Jammu And Kashmir,Kishtwar,2000.0,0.5614099521078145,2454.901683781194
2023,Jammu And Kashmir,Kishtwar,2000.0,0.5614099521078145,2454.901683781194
2023,Jammu And Kashmir,Kulgam,2750.0,0.618657724039386,1835.9284497242347
2023,Jammu And Kashmir,Kulgam,2750.0,0.618657724039386,1835.9284497242347
2023,Jammu And Kashmir,Kupwara,2352.9411764705883,0.5908890908763347,708.6809715874056
2023,Jammu And Kashmir,Kupwara,2352.9411764705883,0.5908890908763347,708.6809715874056
2023,Jammu And Kashmir,Poonch,1000.0,0.6080271017876013,3443.1322783470155
2023,Jammu And Kashmir,Poonch,1000.0,0.6080271017876013,3443.1322783470155
2023,Jammu And Kashmir,Pulwama,2272.7272727272725,0.5198416412116303,1315.100879967914
2023,Jammu And Kashmir,Pulwama,2272.7272727272725,0.5198416412116303,1315.100879967914
2023,Jammu And Kashmir,Rajouri,2000.0,0.5708745491189553,4447.947767381107
2023,Jammu And Kashmir,Rajouri,2000.0,0.5708745491189553,4447.947767381107
2023,Jammu And Kashmir,Ramban,1000.0,0.6205227406327023,3455.705652394014
2023,Jammu And Kashmir,Ramban,1000.0,0.6205227406327023,3455.705652394014
2023,Jammu And Kashmir,Reasi,3000.0,0.5584416931927155,5880.5710661458015
2023,Jammu And Kashmir,Reasi,3000.0,0.5584416931927155,5880.5710661458015
2023,Jammu And Kashmir,Samba,1578.9473684210527,0.5722011718669594,6022.022776637356
2023,Jammu And Kashmir,Samba,1578.9473684210527,0.5722011718669594,6022.022776637356
2023,Jammu And Kashmir,Srinagar,3000.0,0.35502027432064404,1281.7057535461352
2023,Jammu And Kashmir,Srinagar,3000.0,0.35502027432064404,1281.7057535461352
2023,Jammu And Kashmir,Udhampur,1857.1428571428569,0.5812607613702944,5718.272161558562
2023,Jammu And Kashmir,Udhampur,1857.1428571428569,0.5812607613702944,5718.272161558562
2023,Jharkhand,Bokaro,1117.6470588235293,0.5533556267579024,3961.445390432021
2023,Jharkhand,Bokaro,1117.6470588235293,0.5533556267579024,3961.445390432021
2023,Jharkhand,Chatra,1913.0434782608693,0.528806493887406,3414.658385216021
2023,Jharkhand,Chatra,1913.0434782608693,0.528806493887406,3414.658385216021
2023,Jharkhand,Deoghar,2250.0,0.4339528904467364,4350.443043407739
2023,Jharkhand,Deoghar,2250.0,0.4339528904467364,4350.443043407739
2023,Jharkhand,Dhanbad,1500.0,0.47443163667032456,4136.389004091656
2023,Jharkhand,Dhanbad,1500.0,0.47443163667032456,4136.389004091656
2023,Jharkhand,Dumka,1304.3478260869567,0.5234547910724225,4915.503235454185
2023,Jharkhand,Dumka,1304.3478260869567,0.5234547910724225,4915.503235454185
2023,Jharkhand,Garhwa,1243.2432432432431,0.5708001467647785,2670.2774484597
2023,Jharkhand,Garhwa,1243.2432432432431,0.5708001467647785,2670.2774484597
2023,Jharkhand,Giridih,1937.5,0.49388489111533596,4253.786552449769
2023,Jharkhand,Giridih,1937.5,0.49388489111533596,4253.786552449769
2023,Jharkhand,Godda,1472.2222222222222,0.47805861361186847,5436.591253010432
2023,Jharkhand,Godda,1472.2222222222222,0.47805861361186847,5436.591253010432
2023,Jharkhand,Gumla,655.1724137931035,0.5723327944783976,3557.3404676680466
2023,Jharkhand,Gumla,655.1724137931035,0.5723327944783976,3557.3404676680466
2023,Jharkhand,Hazaribagh,1206.896551724138,0.48300446327601626,3731.7748177322683
2023,Jharkhand,Hazaribagh,1206.896551724138,0.48300446327601626,3731.7748177322683
2023,Jharkhand,Jamtara,1533.3333333333337,0.5342047133613201,4763.017552760068
2023,Jharkhand,Jamtara,1533.3333333333337,0.5342047133613201,4763.017552760068
2023,Jharkhand,Khunti,1384.6153846153843,0.6151026926501253,4025.840694214316
2023,Jharkhand,Khunti,1384.6153846153843,0.6151026926501253,4025.840694214316
2023,Jharkhand,Koderma,2785.7142857142853,0.5954667332751574,3866.1979652105592
2023,Jharkhand,Koderma,2785.7142857142853,0.5954667332751574,3866.1979652105592
2023,Jharkhand,Latehar,1000.0,0.5263326909895737,3359.276649263794
2023,Jharkhand,Latehar,1000.0,0.5263326909895737,3359.276649263794
2023,Jharkhand,Lohardaga,1548.3870967741937,0.4729904631124434,3624.3511474833767
2023,Jharkhand,Lohardaga,1548.3870967741937,0.4729904631124434,3624.3511474833767
2023,Jharkhand,Pakur,1166.6666666666667,0.5073217567805463,4863.283829893785
2023,Jharkhand,Pakur,1166.6666666666667,0.5073217567805463,4863.283829893785
2023,Jharkhand,Palamu,1500.0,0.5099131493850572,2972.832737736609
2023,Jharkhand,Palamu,1500.0,0.5099131493850572,2972.832737736609
2023,Jharkhand,Ramgarh,1346.1538461538462,0.43854644580522817,3646.931811535592
2023,Jharkhand,Ramgarh,1346.1538461538462,0.43854644580522817,3646.931811535592
2023,Jharkhand,Ranchi,1434.7826086956522,0.4051486058591255,3952.5807586108936
2023,Jharkhand,Ranchi,1434.7826086956522,0.4051486058591255,3952.5807586108936
2023,Jharkhand,Sahebganj,1794.1176470588234,0.6022419387192245,5658.698643452513
2023,Jharkhand,Sahebganj,1794.1176470588234,0.6022419387192245,5658.698643452513
2023,Jharkhand,Saraikela Kharsawan,1396.5517241379312,0.5383212298862069,4157.600114087498
2023,Jharkhand,Saraikela Kharsawan,1396.5517241379312,0.5383212298862069,4157.600114087498
2023,Jharkhand,Simdega,1430.7692307692307,0.4848610245562403,3990.1903351643505
2023,Jharkhand,Simdega,1430.7692307692307,0.4848610245562403,3990.1903351643505
2023,Jharkhand,West Singhbhum,1149.2537313432836,0.6498013812925609,3687.9267183528227
2023,Jharkhand,West Singhbhum,1149.2537313432836,0.6498013812925609,3687.9267183528227
2023,Karnataka,Ballari,3975.0,0.4134235058337901,1084.5941031156801
2023,Karnataka,Ballari,4000.0,0.4134235058337901,1084.5941031156801
2023,Karnataka,Ballari,3428.5714285714284,0.4134235058337901,1084.5941031156801
2023,Karnataka,Ballari,3876.404494382022,0.4134235058337901,1084.5941031156801
2023,Karnataka,Belagavi,2134.6153846153848,0.5559108935543349,1378.8367070254158
2023,Karnataka,Belagavi,inf,0.5559108935543349,1378.8367070254158
2023,Karnataka,Belagavi,2113.2075471698117,0.5559108935543349,1378.8367070254158
2023,Karnataka,Bengaluru Urban,inf,0.287393976861346,2481.52480283064
2023,Karnataka,Bengaluru Urban,inf,0.287393976861346,2481.52480283064
2023,Karnataka,Bidar,1000.0,0.44044815571342416,2985.3474172442566
2023,Karnataka,Bidar,1000.0,0.44044815571342416,2985.3474172442566
2023,Karnataka,Chamarajanagara,3000.0,0.44390024530136446,1617.643704349387
2023,Karnataka,Chamarajanagara,inf,0.44390024530136446,1617.643704349387
2023,Karnataka,Chamarajanagara,2000.0,0.44390024530136446,1617.643704349387
2023,Karnataka,Chamarajanagara,2999.9999999999995,0.44390024530136446,1617.643704349387
2023,Karnataka,Chikkaballapura,2000.0,0.3903019741844334,1343.358857804186
2023,Karnataka,Chikkaballapura,inf,0.3903019741844334,1343.358857804186
2023,Karnataka,Chikkaballapura,4000.0,0.3903019741844334,1343.358857804186
2023,Karnataka,Chikkamagaluru,2444.4444444444443,0.7987388169662487,3514.867679071426
2023,Karnataka,Chikkamagaluru,inf,0.7987388169662487,3514.867679071426
2023,Karnataka,Chikkamagaluru,2555.555555555556,0.7987388169662487,3514.867679071426
2023,Karnataka,Chitradurga,2000.0,0.28695316280835187,731.8755526960626
2023,Karnataka,Chitradurga,2000.0,0.28695316280835187,731.8755526960626
2023,Karnataka,Dakshina Kannada,3500.0,0.6902386773117486,10567.395110349096
2023,Karnataka,Dakshina Kannada,2000.0,0.6902386773117486,10567.395110349096
2023,Karnataka,Dakshina Kannada,3200.0,0.6902386773117486,10567.395110349096
2023,Karnataka,Davangere,3500.0,0.4914520428329997,585.3870919059598
2023,Karnataka,Davangere,2923.076923076923,0.4914520428329997,585.3870919059598
2023,Karnataka,Davangere,3333.333333333333,0.4914520428329997,585.3870919059598
2023,Karnataka,Dharwad,1000.0,0.3269527143343185,1192.9559095962375
2023,Karnataka,Dharwad,1000.0,0.3269527143343185,1192.9559095962375
2023,Karnataka,Gadag,3250.0,0.26162466038746673,1123.1151104758767
2023,Karnataka,Gadag,3000.0,0.26162466038746673,1123.1151104758767
2023,Karnataka,Gadag,2000.0,0.26162466038746673,1123.1151104758767
2023,Karnataka,Gadag,2875.0,0.26162466038746673,1123.1151104758767
2023,Karnataka,Hassan,2619.0476190476197,0.46823136076225114,1330.0892826524437
2023,Karnataka,Hassan,inf,0.46823136076225114,1330.0892826524437
2023,Karnataka,Hassan,2545.454545454545,0.46823136076225114,1330.0892826524437
2023,Karnataka,Haveri,2481.4814814814813,0.5312335729372266,1242.5609774701736
2023,Karnataka,Haveri,3000.0,0.5312335729372266,1242.5609774701736
2023,Karnataka,Haveri,3875.0,0.5312335729372266,1242.5609774701736
2023,Karnataka,Haveri,2777.777777777778,0.5312335729372266,1242.5609774701736
2023,Karnataka,Kalaburagi,4125.0,0.45650389183973406,2357.8525320875883
2023,Karnataka,Kalaburagi,3000.0,0.45650389183973406,2357.8525320875883
2023,Karnataka,Kalaburagi,4000.0,0.45650389183973406,2357.8525320875883
2023,Karnataka,Kodagu,2692.3076923076924,0.7731700018611625,8382.491226673126
2023,Karnataka,Kodagu,2692.3076923076924,0.7731700018611625,8382.491226673126
2023,Karnataka,Kolar,2500.0,0.386610232297332,2927.190566591188
2023,Karnataka,Kolar,3000.0,0.386610232297332,2927.190566591188
2023,Karnataka,Koppal,4448.275862068966,0.33102929757244504,648.0288860470203
2023,Karnataka,Koppal,2500.0,0.33102929757244504,648.0288860470203
2023,Karnataka,Koppal,3166.666666666667,0.33102929757244504,648.0288860470203
2023,Karnataka,Koppal,4208.955223880596,0.33102929757244504,648.0288860470203
2023,Karnataka,Mandya,3200.0,0.4902142843299684,1635.9720639757081
2023,Karnataka,Mandya,3000.0,0.4902142843299684,1635.9720639757081
2023,Karnataka,Mandya,3179.487179487179,0.4902142843299684,1635.9720639757081
2023,Karnataka,Mysuru,3019.607843137255,0.3858772942094358,1341.0536594126738
2023,Karnataka,Mysuru,3000.0,0.3858772942094358,1341.0536594126738
2023,Karnataka,Mysuru,3017.8571428571427,0.3858772942094358,1341.0536594126738
2023,Karnataka,Raichur,4115.606936416185,0.43594777462947454,1522.17206641085
2023,Karnataka,Raichur,2611.1111111111118,0.43594777462947454,1522.17206641085
2023,Karnataka,Raichur,3979.057591623037,0.43594777462947454,1522.17206641085
2023,Karnataka,Ramanagara,2666.666666666667,0.5714314667051876,1875.782788894457
2023,Karnataka,Ramanagara,2666.666666666667,0.5714314667051876,1875.782788894457
2023,Karnataka,Shivamogga,2703.125,0.4296158382906913,1762.8806876949236
2023,Karnataka,Shivamogga,3000.0,0.4296158382906913,1762.8806876949236
2023,Karnataka,Shivamogga,2720.5882352941176,0.4296158382906913,1762.8806876949236
2023,Karnataka,Tumakuru,3000.0,0.5090223777696148,1570.9073668753401
2023,Karnataka,Tumakuru,inf,0.5090223777696148,1570.9073668753401
2023,Karnataka,Tumakuru,2000.0,0.5090223777696148,1570.9073668753401
2023,Karnataka,Udupi,3000.0,0.6737619294464458,9974.034187043882
2023,Karnataka,Udupi,2600.0,0.6737619294464458,9974.034187043882
2023,Karnataka,Udupi,2971.428571428572,0.6737619294464458,9974.034187043882
2023,Karnataka,Uttara Kannada,1918.918918918919,0.7815510587074378,6120.897401751723
2023,Karnataka,Uttara Kannada,inf,0.7815510587074378,6120.897401751723
2023,Karnataka,Uttara Kannada,inf,0.7815510587074378,6120.897401751723
2023,Karnataka,Uttara Kannada,1921.0526315789475,0.7815510587074378,6120.897401751723
2023,Karnataka,Vijayanagar,3642.857142857143,0.28674299641638407,2433.1673166499418
2023,Karnataka,Vijayanagar,2714.285714285714,0.28674299641638407,2433.1673166499418
2023,Karnataka,Vijayanagar,3800.0,0.28674299641638407,2433.1673166499418
2023,Karnataka,Vijayanagar,3423.076923076923,0.28674299641638407,2433.1673166499418
2023,Karnataka,Yadgir,3212.765957446809,0.5097594760553362,1898.3983863783817
2023,Karnataka,Yadgir,2666.666666666667,0.5097594760553362,1898.3983863783817
2023,Karnataka,Yadgir,2500.0,0.5097594760553362,1898.3983863783817
2023,Karnataka,Yadgir,3214.285714285714,0.5097594760553362,1898.3983863783817
2023,Kerala,Alappuzha,3333.333333333333,0.2852046824307769,8884.61097610137
2023,Kerala,Alappuzha,3000.0,0.2852046824307769,8884.61097610137
2023,Kerala,Alappuzha,3148.148148148148,0.2852046824307769,8884.61097610137
2023,Kerala,Alappuzha,3128.205128205128,0.2852046824307769,8884.61097610137
2023,Kerala,Ernakulam,1000.0,0.16810600256223532,8599.54396616431
2023,Kerala,Ernakulam,3000.0,0.16810600256223532,8599.54396616431
2023,Kerala,Ernakulam,2000.0,0.16810600256223532,8599.54396616431
2023,Kerala,Ernakulam,2250.0,0.16810600256223532,8599.54396616431
2023,Kerala,Idukki,inf,0.6088909951273466,5189.954236844006
2023,Kerala,Idukki,inf,0.6088909951273466,5189.954236844006
2023,Kerala,Kannur,2500.0,0.23888171507681052,7191.754997522691
2023,Kerala,Kannur,2000.0,0.23888171507681052,7191.754997522691
2023,Kerala,Kannur,2250.0,0.23888171507681052,7191.754997522691
2023,Kerala,Kasaragod,3000.0,0.5907518947739402,9832.198011787264
2023,Kerala,Kasaragod,1000.0,0.5907518947739402,9832.198011787264
2023,Kerala,Kasaragod,2500.0,0.5907518947739402,9832.198011787264
2023,Kerala,Kollam,inf,0.14880597902477236,7015.389763680626
2023,Kerala,Kollam,2000.0,0.14880597902477236,7015.389763680626
2023,Kerala,Kollam,inf,0.14880597902477236,7015.389763680626
2023,Kerala,Kollam,2000.0,0.14880597902477236,7015.389763680626
2023,Kerala,Kottayam,2500.0,0.6020550408263007,8346.594974751566
2023,Kerala,Kottayam,3200.0,0.6020550408263007,8346.594974751566
2023,Kerala,Kottayam,2727.2727272727275,0.6020550408263007,8346.594974751566
2023,Kerala,Kottayam,2833.333333333333,0.6020550408263007,8346.594974751566
2023,Kerala,Kozhikode,1000.0,0.22002173039241013,5880.009218821806
2023,Kerala,Kozhikode,inf,0.22002173039241013,5880.009218821806
2023,Kerala,Kozhikode,1000.0,0.22002173039241013,5880.009218821806
2023,Kerala,Malappuram,3166.666666666667,0.6820631156092143,7493.093590104347
2023,Kerala,Malappuram,3333.333333333333,0.6820631156092143,7493.093590104347
2023,Kerala,Malappuram,3222.222222222222,0.6820631156092143,7493.093590104347
2023,Kerala,Palakkad,2620.689655172414,0.5725689403958827,5575.806522047754
2023,Kerala,Palakkad,3034.4827586206898,0.5725689403958827,5575.806522047754
2023,Kerala,Palakkad,2833.333333333333,0.5725689403958827,5575.806522047754
2023,Kerala,Palakkad,2828.125,0.5725689403958827,5575.806522047754
2023,Kerala,Pathanamthitta,inf,0.7185906331938912,6804.07365623549
2023,Kerala,Pathanamthitta,2666.666666666667,0.7185906331938912,6804.07365623549
2023,Kerala,Pathanamthitta,3000.0,0.7185906331938912,6804.07365623549
2023,Kerala,Thiruvananthapuram,2000.0,0.2680362540717266,5013.597028431238
2023,Kerala,Thiruvananthapuram,1000.0,0.2680362540717266,5013.597028431238
2023,Kerala,Thiruvananthapuram,3000.0,0.2680362540717266,5013.597028431238
2023,Kerala,Thrissur,1500.0,0.5233689156033291,7022.772853135128
2023,Kerala,Thrissur,3181.818181818182,0.5233689156033291,7022.772853135128
2023,Kerala,Thrissur,2818.181818181818,0.5233689156033291,7022.772853135128
2023,Kerala,Thrissur,2875.0,0.5233689156033291,7022.772853135128
2023,Kerala,Wayanad,2714.285714285714,0.6876904944772321,4649.901609635821
2023,Kerala,Wayanad,inf,0.6876904944772321,4649.901609635821
